x-axis,1
second,Volt
-309.9800E-06,-433.3869298E-03
-309.3600E-06,-434.1909499E-03
-308.7400E-06,-434.1909499E-03
-308.1200E-06,-439.8190905E-03
-307.5000E-06,-434.1909499E-03
-306.8800E-06,-434.1909499E-03
-306.2600E-06,-439.8190905E-03
-305.6400E-06,-439.8190905E-03
-305.0200E-06,-439.8190905E-03
-304.4000E-06,-439.8190905E-03
-303.7800E-06,-439.8190905E-03
-303.1600E-06,-446.2512513E-03
-302.5400E-06,-439.8190905E-03
-301.9200E-06,-446.2512513E-03
-301.3000E-06,-445.4472312E-03
-300.6800E-06,-441.4271307E-03
-300.0600E-06,-446.2512513E-03
-299.4400E-06,-445.4472312E-03
-298.8200E-06,-446.2512513E-03
-298.2000E-06,-447.0552714E-03
-297.5800E-06,-452.6834120E-03
-296.9600E-06,-447.0552714E-03
-296.3400E-06,-447.8592915E-03
-295.7200E-06,-451.8793919E-03
-295.1000E-06,-452.6834120E-03
-294.4800E-06,-452.6834120E-03
-293.8600E-06,-447.0552714E-03
-293.2400E-06,-459.1155727E-03
-292.6200E-06,-453.4874321E-03
-292.0000E-06,-447.0552714E-03
-291.3800E-06,-452.6834120E-03
-290.7600E-06,-451.8793919E-03
-290.1400E-06,-451.8793919E-03
-289.5200E-06,-453.4874321E-03
-288.9000E-06,-458.3115526E-03
-288.2800E-06,-458.3115526E-03
-287.6600E-06,-458.3115526E-03
-287.0400E-06,-453.4874321E-03
-286.4200E-06,-459.1155727E-03
-285.8000E-06,-459.1155727E-03
-285.1800E-06,-458.3115526E-03
-284.5600E-06,-459.1155727E-03
-283.9400E-06,-453.4874321E-03
-283.3200E-06,-459.1155727E-03
-282.7000E-06,-459.1155727E-03
-282.0800E-06,-454.2914522E-03
-281.4600E-06,-459.9195928E-03
-280.8400E-06,-459.1155727E-03
-280.2200E-06,-459.1155727E-03
-279.6000E-06,-459.1155727E-03
-278.9800E-06,-465.5477335E-03
-278.3600E-06,-459.1155727E-03
-277.7400E-06,-459.1155727E-03
-277.1200E-06,-459.1155727E-03
-276.5000E-06,-464.7437134E-03
-275.8800E-06,-459.1155727E-03
-275.2600E-06,-459.9195928E-03
-274.6400E-06,-459.1155727E-03
-274.0200E-06,-459.1155727E-03
-273.4000E-06,-465.5477335E-03
-272.7800E-06,-459.9195928E-03
-272.1600E-06,-459.9195928E-03
-271.5400E-06,-459.1155727E-03
-270.9200E-06,-459.9195928E-03
-270.3000E-06,-465.5477335E-03
-269.6800E-06,-459.1155727E-03
-269.0600E-06,-464.7437134E-03
-268.4400E-06,-459.1155727E-03
-267.8200E-06,-464.7437134E-03
-267.2000E-06,-464.7437134E-03
-266.5800E-06,-459.1155727E-03
-265.9600E-06,-459.9195928E-03
-265.3400E-06,-465.5477335E-03
-264.7200E-06,-459.1155727E-03
-264.1000E-06,-459.1155727E-03
-263.4800E-06,-464.7437134E-03
-262.8600E-06,-465.5477335E-03
-262.2400E-06,-459.1155727E-03
-261.6200E-06,-465.5477335E-03
-261.0000E-06,-458.3115526E-03
-260.3800E-06,-465.5477335E-03
-259.7600E-06,-459.1155727E-03
-259.1400E-06,-459.1155727E-03
-258.5200E-06,-464.7437134E-03
-257.9000E-06,-464.7437134E-03
-257.2800E-06,-459.1155727E-03
-256.6600E-06,-458.3115526E-03
-256.0400E-06,-459.1155727E-03
-255.4200E-06,-459.1155727E-03
-254.8000E-06,-459.1155727E-03
-254.1800E-06,-453.4874321E-03
-253.5600E-06,-453.4874321E-03
-252.9400E-06,-459.1155727E-03
-252.3200E-06,-452.6834120E-03
-251.7000E-06,-458.3115526E-03
-251.0800E-06,-458.3115526E-03
-250.4600E-06,-452.6834120E-03
-249.8400E-06,-452.6834120E-03
-249.2200E-06,-452.6834120E-03
-248.6000E-06,-453.4874321E-03
-247.9800E-06,-459.1155727E-03
-247.3600E-06,-452.6834120E-03
-246.7400E-06,-453.4874321E-03
-246.1200E-06,-452.6834120E-03
-245.5000E-06,-446.2512513E-03
-244.8800E-06,-447.8592915E-03
-244.2600E-06,-452.6834120E-03
-243.6400E-06,-446.2512513E-03
-243.0200E-06,-447.8592915E-03
-242.4000E-06,-447.0552714E-03
-241.7800E-06,-446.2512513E-03
-241.1600E-06,-447.0552714E-03
-240.5400E-06,-447.0552714E-03
-239.9200E-06,-446.2512513E-03
-239.3000E-06,-446.2512513E-03
-238.6800E-06,-446.2512513E-03
-238.0600E-06,-439.8190905E-03
-237.4400E-06,-441.4271307E-03
-236.8200E-06,-445.4472312E-03
-236.2000E-06,-440.6231106E-03
-235.5800E-06,-451.8793919E-03
-234.9600E-06,-440.6231106E-03
-234.3400E-06,-439.8190905E-03
-233.7200E-06,-445.4472312E-03
-233.1000E-06,-439.8190905E-03
-232.4800E-06,-439.8190905E-03
-231.8600E-06,-439.8190905E-03
-231.2400E-06,-439.8190905E-03
-230.6200E-06,-434.1909499E-03
-230.0000E-06,-439.0150704E-03
-229.3800E-06,-439.0150704E-03
-228.7600E-06,-433.3869298E-03
-228.1400E-06,-428.5628092E-03
-227.5200E-06,-433.3869298E-03
-226.9000E-06,-433.3869298E-03
-226.2800E-06,-432.5829097E-03
-225.6600E-06,-426.9547691E-03
-225.0400E-06,-427.7587892E-03
-224.4200E-06,-427.7587892E-03
-223.8000E-06,-427.7587892E-03
-223.1800E-06,-427.7587892E-03
-222.5600E-06,-433.3869298E-03
-221.9400E-06,-427.7587892E-03
-221.3200E-06,-426.9547691E-03
-220.7000E-06,-421.3266284E-03
-220.0800E-06,-426.9547691E-03
-219.4600E-06,-421.3266284E-03
-218.8400E-06,-420.5226083E-03
-218.2200E-06,-426.1507490E-03
-217.6000E-06,-420.5226083E-03
-216.9800E-06,-420.5226083E-03
-216.3600E-06,-420.5226083E-03
-215.7400E-06,-420.5226083E-03
-215.1200E-06,-420.5226083E-03
-214.5000E-06,-414.0904476E-03
-213.8800E-06,-414.0904476E-03
-213.2600E-06,-414.0904476E-03
-212.6400E-06,-414.0904476E-03
-212.0200E-06,-414.0904476E-03
-211.4000E-06,-413.2864275E-03
-210.7800E-06,-414.0904476E-03
-210.1600E-06,-407.6582869E-03
-209.5400E-06,-413.2864275E-03
-208.9200E-06,-407.6582869E-03
-208.3000E-06,-407.6582869E-03
-207.6800E-06,-402.8341663E-03
-207.0600E-06,-407.6582869E-03
-206.4400E-06,-406.8542668E-03
-205.8200E-06,-401.2261261E-03
-205.2000E-06,-401.2261261E-03
-204.5800E-06,-401.2261261E-03
-203.9600E-06,-401.2261261E-03
-203.3400E-06,-394.7939654E-03
-202.7200E-06,-399.6180859E-03
-202.1000E-06,-400.4221060E-03
-201.4800E-06,-394.7939654E-03
-200.8600E-06,-394.7939654E-03
-200.2400E-06,-394.7939654E-03
-199.6200E-06,-393.9899453E-03
-199.0000E-06,-388.3618047E-03
-198.3800E-06,-388.3618047E-03
-197.7600E-06,-388.3618047E-03
-197.1400E-06,-382.7336640E-03
-196.5200E-06,-382.7336640E-03
-195.9000E-06,-381.9296439E-03
-195.2800E-06,-381.9296439E-03
-194.6600E-06,-381.9296439E-03
-194.0400E-06,-381.9296439E-03
-193.4200E-06,-377.1055234E-03
-192.8000E-06,-376.3015033E-03
-192.1800E-06,-376.3015033E-03
-191.5600E-06,-375.4974832E-03
-190.9400E-06,-369.8693425E-03
-190.3200E-06,-374.6934631E-03
-189.7000E-06,-369.0653224E-03
-189.0800E-06,-369.8693425E-03
-188.4600E-06,-369.0653224E-03
-187.8400E-06,-369.0653224E-03
-187.2200E-06,-368.2613024E-03
-186.6000E-06,-369.0653224E-03
-185.9800E-06,-369.0653224E-03
-185.3600E-06,-368.2613024E-03
-184.7400E-06,-361.8291416E-03
-184.1200E-06,-362.6331617E-03
-183.5000E-06,-357.0050211E-03
-182.8800E-06,-361.8291416E-03
-182.2600E-06,-356.2010010E-03
-181.6400E-06,-356.2010010E-03
-181.0200E-06,-355.3969809E-03
-180.4000E-06,-356.2010010E-03
-179.7800E-06,-349.7688402E-03
-179.1600E-06,-355.3969809E-03
-178.5400E-06,-349.7688402E-03
-177.9200E-06,-349.7688402E-03
-177.3000E-06,-343.3366795E-03
-176.6800E-06,-344.1406996E-03
-176.0600E-06,-338.5125590E-03
-175.4400E-06,-343.3366795E-03
-174.8200E-06,-338.5125590E-03
-174.2000E-06,-342.5326594E-03
-173.5800E-06,-337.7085389E-03
-172.9600E-06,-336.9045188E-03
-172.3400E-06,-336.9045188E-03
-171.7200E-06,-331.2763781E-03
-171.1000E-06,-336.9045188E-03
-170.4800E-06,-330.4723580E-03
-169.8600E-06,-330.4723580E-03
-169.2400E-06,-324.8442174E-03
-168.6200E-06,-330.4723580E-03
-168.0000E-06,-330.4723580E-03
-167.3800E-06,-324.0401973E-03
-166.7600E-06,-324.0401973E-03
-166.1400E-06,-324.0401973E-03
-165.5200E-06,-318.4120567E-03
-164.9000E-06,-324.0401973E-03
-164.2800E-06,-317.6080366E-03
-163.6600E-06,-317.6080366E-03
-163.0400E-06,-317.6080366E-03
-162.4200E-06,-311.1758758E-03
-161.8000E-06,-311.1758758E-03
-161.1800E-06,-316.8040165E-03
-160.5600E-06,-310.3718557E-03
-159.9400E-06,-311.1758758E-03
-159.3200E-06,-310.3718557E-03
-158.7000E-06,-311.1758758E-03
-158.0800E-06,-311.1758758E-03
-157.4600E-06,-299.1155745E-03
-156.8400E-06,-310.3718557E-03
-156.2200E-06,-304.7437151E-03
-155.6000E-06,-299.1155745E-03
-154.9800E-06,-299.1155745E-03
-154.3600E-06,-298.3115544E-03
-153.7400E-06,-291.8793936E-03
-153.1200E-06,-297.5075343E-03
-152.5000E-06,-298.3115544E-03
-151.8800E-06,-285.4472329E-03
-151.2600E-06,-291.8793936E-03
-150.6400E-06,-285.4472329E-03
-150.0200E-06,-291.8793936E-03
-149.4000E-06,-291.0753735E-03
-148.7800E-06,-291.0753735E-03
-148.1600E-06,-285.4472329E-03
-147.5400E-06,-284.6432128E-03
-146.9200E-06,-279.0150722E-03
-146.3000E-06,-279.0150722E-03
-145.6800E-06,-273.3869315E-03
-145.0600E-06,-278.2110521E-03
-144.4400E-06,-272.5829114E-03
-143.8200E-06,-266.9547708E-03
-143.2000E-06,-266.1507507E-03
-142.5800E-06,-273.3869315E-03
-141.9600E-06,-266.9547708E-03
-141.3400E-06,-272.5829114E-03
-140.7200E-06,-266.9547708E-03
-140.1000E-06,-266.1507507E-03
-139.4800E-06,-266.1507507E-03
-138.8600E-06,-265.3467306E-03
-138.2400E-06,-264.5427105E-03
-137.6200E-06,-259.7185900E-03
-137.0000E-06,-260.5226100E-03
-136.3800E-06,-259.7185900E-03
-135.7600E-06,-254.0904493E-03
-135.1400E-06,-247.6582886E-03
-134.5200E-06,-253.2864292E-03
-133.9000E-06,-258.1105498E-03
-133.2800E-06,-253.2864292E-03
-132.6600E-06,-246.8542685E-03
-132.0400E-06,-252.4824091E-03
-131.4200E-06,-246.8542685E-03
-130.8000E-06,-251.6783890E-03
-130.1800E-06,-246.8542685E-03
-129.5600E-06,-246.8542685E-03
-128.9400E-06,-241.2261278E-03
-128.3200E-06,-240.4221077E-03
-127.7000E-06,-240.4221077E-03
-127.0800E-06,-234.7939671E-03
-126.4600E-06,-240.4221077E-03
-125.8400E-06,-233.9899470E-03
-125.2200E-06,-228.3618064E-03
-124.6000E-06,-233.9899470E-03
-123.9800E-06,-233.9899470E-03
-123.3600E-06,-227.5577863E-03
-122.7400E-06,-227.5577863E-03
-122.1200E-06,-228.3618064E-03
-121.5000E-06,-226.7537662E-03
-120.8800E-06,-227.5577863E-03
-120.2600E-06,-221.1256255E-03
-119.6400E-06,-221.1256255E-03
-119.0200E-06,-226.7537662E-03
-118.4000E-06,-215.4974849E-03
-117.7800E-06,-220.3216054E-03
-117.1600E-06,-215.4974849E-03
-116.5400E-06,-215.4974849E-03
-115.9200E-06,-220.3216054E-03
-115.3000E-06,-214.6934648E-03
-114.6800E-06,-209.0653242E-03
-114.0600E-06,-213.8894447E-03
-113.4400E-06,-209.0653242E-03
-112.8200E-06,-209.0653242E-03
-112.2000E-06,-208.2613041E-03
-111.5800E-06,-208.2613041E-03
-110.9600E-06,-202.6331634E-03
-110.3400E-06,-201.8291433E-03
-109.7200E-06,-201.8291433E-03
-109.1000E-06,-201.8291433E-03
-108.4800E-06,-201.0251232E-03
-107.8600E-06,-196.2010027E-03
-107.2400E-06,-201.0251232E-03
-106.6200E-06,-195.3969826E-03
-106.0000E-06,-195.3969826E-03
-105.3800E-06,-188.9648219E-03
-104.7600E-06,-195.3969826E-03
-104.1400E-06,-188.1608018E-03
-103.5200E-06,-188.9648219E-03
-102.9000E-06,-188.9648219E-03
-102.2800E-06,-188.9648219E-03
-101.6600E-06,-183.3366812E-03
-101.0400E-06,-182.5326611E-03
-100.4200E-06,-182.5326611E-03
-99.8000E-06,-182.5326611E-03
-99.1800E-06,-182.5326611E-03
-98.5600E-06,-176.9045205E-03
-97.9400E-06,-181.7286410E-03
-97.3200E-06,-176.9045205E-03
-96.7000E-06,-171.2763798E-03
-96.0800E-06,-175.2964803E-03
-95.4600E-06,-176.1005004E-03
-94.8400E-06,-175.2964803E-03
-94.2200E-06,-176.1005004E-03
-93.6000E-06,-164.8442191E-03
-92.9800E-06,-169.6683397E-03
-92.3600E-06,-168.8643196E-03
-91.7400E-06,-164.0401990E-03
-91.1200E-06,-164.0401990E-03
-90.5000E-06,-163.2361789E-03
-89.8800E-06,-157.6080383E-03
-89.2600E-06,-163.2361789E-03
-88.6400E-06,-163.2361789E-03
-88.0200E-06,-162.4321588E-03
-87.4000E-06,-151.1758775E-03
-86.7800E-06,-155.9999981E-03
-86.1600E-06,-156.8040182E-03
-85.5400E-06,-156.8040182E-03
-84.9200E-06,-150.3718575E-03
-84.3000E-06,-155.9999981E-03
-83.6800E-06,-150.3718575E-03
-83.0600E-06,-150.3718575E-03
-82.4400E-06,-144.7437168E-03
-81.8200E-06,-149.5678374E-03
-81.2000E-06,-143.9396967E-03
-80.5800E-06,-143.9396967E-03
-79.9600E-06,-143.9396967E-03
-79.3400E-06,-143.9396967E-03
-78.7200E-06,-143.9396967E-03
-78.1000E-06,-137.5075360E-03
-77.4800E-06,-138.3115561E-03
-76.8600E-06,-137.5075360E-03
-76.2400E-06,-131.0753752E-03
-75.6200E-06,-137.5075360E-03
-75.0000E-06,-131.0753752E-03
-74.3800E-06,-131.8793953E-03
-73.7600E-06,-131.0753752E-03
-73.1400E-06,-131.0753752E-03
-72.5200E-06,-124.6432145E-03
-71.9000E-06,-131.0753752E-03
-71.2800E-06,-131.0753752E-03
-70.6600E-06,-124.6432145E-03
-70.0400E-06,-124.6432145E-03
-69.4200E-06,-131.0753752E-03
-68.8000E-06,-130.2713552E-03
-68.1800E-06,-124.6432145E-03
-67.5600E-06,-123.8391944E-03
-66.9400E-06,-118.2110538E-03
-66.3200E-06,-123.8391944E-03
-65.7000E-06,-118.2110538E-03
-65.0800E-06,-118.2110538E-03
-64.4600E-06,-112.5829131E-03
-63.8400E-06,-118.2110538E-03
-63.2200E-06,-118.2110538E-03
-62.6000E-06,-113.3869332E-03
-61.9800E-06,-111.7788930E-03
-61.3600E-06,-111.7788930E-03
-60.7400E-06,-111.7788930E-03
-60.1200E-06,-105.3467323E-03
-59.5000E-06,-110.9748729E-03
-58.8800E-06,-106.1507524E-03
-58.2600E-06,-105.3467323E-03
-57.6400E-06,-105.3467323E-03
-57.0200E-06,-105.3467323E-03
-56.4000E-06,-104.5427122E-03
-55.7800E-06,-105.3467323E-03
-55.1600E-06,-104.5427122E-03
-54.5400E-06,-98.9145716E-03
-53.9200E-06,-98.9145716E-03
-53.3000E-06,-93.2864309E-03
-52.6800E-06,-98.9145716E-03
-52.0600E-06,-92.4824108E-03
-51.4400E-06,-98.1105515E-03
-50.8200E-06,-93.2864309E-03
-50.2000E-06,-97.3065314E-03
-49.5800E-06,-93.2864309E-03
-48.9600E-06,-93.2864309E-03
-48.3400E-06,-91.6783907E-03
-47.7200E-06,-92.4824108E-03
-47.1000E-06,-86.0502501E-03
-46.4800E-06,-91.6783907E-03
-45.8600E-06,-85.2462300E-03
-45.2400E-06,-85.2462300E-03
-44.6200E-06,-86.0502501E-03
-44.0000E-06,-80.4221095E-03
-43.3800E-06,-80.4221095E-03
-42.7600E-06,-80.4221095E-03
-42.1400E-06,-78.8140693E-03
-41.5200E-06,-79.6180894E-03
-40.9000E-06,-73.9899487E-03
-40.2800E-06,-73.1859286E-03
-39.6600E-06,-73.1859286E-03
-39.0400E-06,-78.8140693E-03
-38.4200E-06,-73.1859286E-03
-37.8000E-06,-67.5577880E-03
-37.1800E-06,-72.3819085E-03
-36.5600E-06,-78.0100492E-03
-35.9400E-06,-67.5577880E-03
-35.3200E-06,-61.9296473E-03
-34.7000E-06,-71.5778884E-03
-34.0800E-06,-66.7537679E-03
-33.4600E-06,-73.1859286E-03
-32.8400E-06,-65.9497478E-03
-32.2200E-06,-54.6934665E-03
-31.6000E-06,-54.6934665E-03
-30.9800E-06,-59.5175871E-03
-30.3600E-06,-66.7537679E-03
-29.7400E-06,-60.3216072E-03
-29.1200E-06,-61.1256273E-03
-28.5000E-06,-58.7135670E-03
-27.8800E-06,-59.5175871E-03
-27.2600E-06,-59.5175871E-03
-26.6400E-06,-53.8894464E-03
-26.0200E-06,-48.2613058E-03
-25.4000E-06,-47.4572857E-03
-24.7800E-06,-48.2613058E-03
-24.1600E-06,-48.2613058E-03
-23.5400E-06,-47.4572857E-03
-22.9200E-06,-47.4572857E-03
-22.3000E-06,-47.4572857E-03
-21.6800E-06,-47.4572857E-03
-21.0600E-06,-46.6532656E-03
-20.4400E-06,-41.0251250E-03
-19.8200E-06,-46.6532656E-03
-19.2000E-06,-47.4572857E-03
-18.5800E-06,-35.3969843E-03
-17.9600E-06,-35.3969843E-03
-17.3400E-06,-40.2211049E-03
-16.7200E-06,-28.1608035E-03
-16.1000E-06,-34.5929642E-03
-15.4800E-06,-28.1608035E-03
-14.8600E-06,-34.5929642E-03
-14.2400E-06,-28.9648236E-03
-13.6200E-06,-34.5929642E-03
-13.0000E-06,-22.5326628E-03
-12.3800E-06,-28.9648236E-03
-11.7600E-06,-28.1608035E-03
-11.1400E-06,-28.1608035E-03
-10.5200E-06,-21.7286428E-03
-9.9000E-06,-28.1608035E-03
-9.2800E-06,-27.3567834E-03
-8.6600E-06,-21.7286428E-03
-8.0400E-06,-22.5326628E-03
-7.4200E-06,-27.3567834E-03
-6.8000E-06,-20.9246227E-03
-6.1800E-06,-21.7286428E-03
-5.5600E-06,-16.1005021E-03
-4.9400E-06,-15.2964820E-03
-4.3200E-06,-15.2964820E-03
-3.7000E-06,-15.2964820E-03
-3.0800E-06,-9.6683414E-03
-2.4600E-06,-8.8643213E-03
-1.8400E-06,-9.6683414E-03
-1.2200E-06,-15.2964820E-03
-600.0E-09,-2.4321605E-03
+20.0E-09,-9.6683414E-03
+640.0E-09,-8.8643213E-03
+1.2600E-06,-8.0603012E-03
+1.8800E-06,-3.2361806E-03
+2.5000E-06,-8.0603012E-03
+3.1200E-06,-2.4321605E-03
+3.7400E-06,-2.4321605E-03
+4.3600E-06,-1.6281405E-03
+4.9800E-06,+4.0000002E-03
+5.6000E-06,+4.0000002E-03
+6.2200E-06,+4.0000002E-03
+6.8400E-06,+4.0000002E-03
+7.4600E-06,+4.0000002E-03
+8.0800E-06,+10.4321609E-03
+8.7000E-06,+10.4321609E-03
+9.3200E-06,+4.0000002E-03
+9.9400E-06,+10.4321609E-03
+10.5600E-06,+11.2361810E-03
+11.1800E-06,+10.4321609E-03
+11.8000E-06,+11.2361810E-03
+12.4200E-06,+10.4321609E-03
+13.0400E-06,+16.8643217E-03
+13.6600E-06,+12.0402011E-03
+14.2800E-06,+16.8643217E-03
+14.9000E-06,+17.6683418E-03
+15.5200E-06,+24.1005025E-03
+16.1400E-06,+23.2964824E-03
+16.7600E-06,+29.7286431E-03
+17.3800E-06,+28.9246230E-03
+18.0000E-06,+24.1005025E-03
+18.6200E-06,+29.7286431E-03
+19.2400E-06,+29.7286431E-03
+19.8600E-06,+35.3567838E-03
+20.4800E-06,+35.3567838E-03
+21.1000E-06,+36.1608039E-03
+21.7200E-06,+36.1608039E-03
+22.3400E-06,+36.1608039E-03
+22.9600E-06,+36.1608039E-03
+23.5800E-06,+30.5326632E-03
+24.2000E-06,+36.9648240E-03
+24.8200E-06,+42.5929646E-03
+25.4400E-06,+42.5929646E-03
+26.0600E-06,+48.2211052E-03
+26.6800E-06,+42.5929646E-03
+27.3000E-06,+49.0251253E-03
+27.9200E-06,+41.7889445E-03
+28.5400E-06,+49.0251253E-03
+29.1600E-06,+48.2211052E-03
+29.7800E-06,+49.0251253E-03
+30.4000E-06,+55.4572861E-03
+31.0200E-06,+55.4572861E-03
+31.6400E-06,+55.4572861E-03
+32.2600E-06,+61.0854267E-03
+32.8800E-06,+61.0854267E-03
+33.5000E-06,+61.8894468E-03
+34.1200E-06,+61.8894468E-03
+34.7400E-06,+61.8894468E-03
+35.3600E-06,+61.8894468E-03
+35.9800E-06,+62.6934669E-03
+36.6000E-06,+68.3216075E-03
+37.2200E-06,+69.1256276E-03
+37.8400E-06,+69.1256276E-03
+38.4600E-06,+68.3216075E-03
+39.0800E-06,+69.1256276E-03
